instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
rb1s,2021-11-15,2021-11-17,val,1.0,0.018209856342763855,2.5,0.25,15,-0.020826176234474802,0,sl
rb1s,2021-11-16,2021-11-17,val,1.0,0.01836137617365076,2.5,0.25,15,-0.02953568525333128,0,sl
rb1s,2021-11-17,2021-11-19,val,1.0,0.019083539383450802,2.5,0.25,15,-0.029996054340700296,0,sl
rb1s,2021-11-18,2021-11-19,val,1.0,0.01910618057688199,2.5,0.25,15,-0.035915095044770196,0,sl
rb1s,2021-11-19,2021-11-23,val,1.0,0.020549954947886178,2.5,0.25,15,0.056284483518787454,1,pt
rb1s,2021-11-22,2021-11-26,val,1.0,0.021071760106265287,2.5,0.25,15,-0.10084872669178435,0,sl
rb1s,2021-11-23,2021-11-26,val,1.0,0.02265303532030765,2.5,0.25,15,-0.1304481418269705,0,sl
rb1s,2021-11-24,2021-11-26,val,1.0,0.021842943946607025,2.5,0.25,15,-0.12568957165430716,0,sl
rb1s,2021-11-26,2021-11-30,val,1.0,0.03695370949365407,2.5,0.25,15,-0.02069557311511394,0,sl
rb1s,2021-11-29,2021-11-30,val,1.0,0.0376194278321572,2.5,0.25,15,-0.04569601520560651,0,sl
rb1s,2021-11-30,2021-12-08,val,1.0,0.0382446061265498,2.5,0.25,15,0.10741714420274184,1,pt
rb1s,2021-12-01,2021-12-08,val,1.0,0.03792020948478835,2.5,0.25,15,0.10117369703128354,1,pt
rb1s,2021-12-02,2021-12-16,val,1.0,0.03712247541626836,2.5,0.25,15,0.10677440705884145,1,pt
rb1s,2021-12-03,2021-12-08,val,1.0,0.03700710049285675,2.5,0.25,15,0.10015873969055966,1,pt
rb1s,2021-12-06,2021-12-28,val,1.0,0.038600240900337056,2.5,0.25,15,0.10299474463824665,1,pt
rb1s,2021-12-07,2021-12-29,val,1.0,0.039267339498739694,2.5,0.25,15,0.08305725444655954,1,vert
rb1s,2021-12-08,2021-12-13,val,1.0,0.039276771288934545,2.5,0.25,15,-0.014894112440907992,0,sl
rb1s,2021-12-09,2021-12-20,val,1.0,0.03868599308599598,2.5,0.25,15,-0.018041721499137853,0,sl
rb1s,2021-12-10,2021-12-13,val,1.0,0.038625824570076996,2.5,0.25,15,-0.009685570121310771,0,sl
rb1s,2021-12-13,2021-12-20,val,1.0,0.0386569305479093,2.5,0.25,15,-0.012520671768490588,0,sl
rb1s,2021-12-14,2021-12-20,val,1.0,0.03857630167927691,2.5,0.25,15,-0.009854084931383289,0,sl
rb1s,2021-12-15,2021-12-20,val,1.0,0.038558913339930105,2.5,0.25,15,-0.017626321701876613,0,sl
rb1s,2021-12-16,2021-12-17,val,1.0,0.03849097108692633,2.5,0.25,15,-0.02575994102458934,0,sl
rb1s,2021-12-17,2021-12-20,val,1.0,0.03884802124315744,2.5,0.25,15,-0.014940850048430598,0,sl
rb1s,2021-12-20,2021-12-30,val,1.0,0.03815066559579302,2.5,0.25,15,0.1001463168400265,1,pt
rb1s,2021-12-21,2022-01-11,val,1.0,0.038445534750993035,2.5,0.25,15,0.09912346238277392,1,pt
rb1s,2021-12-22,2022-01-12,val,1.0,0.03767237192435653,2.5,0.25,15,0.10429561163951528,1,pt
rb1s,2021-12-23,2022-01-14,val,1.0,0.03792346864408343,2.5,0.25,15,0.09789860678183904,1,pt
rb1s,2021-12-27,2022-01-11,val,1.0,0.02142251217584642,2.5,0.25,15,0.056940460035087126,1,pt
rb1s,2021-12-28,2021-12-31,val,1.0,0.020915809824393297,2.5,0.25,15,-0.009528049864633403,0,sl
rb1s,2021-12-29,2021-12-31,val,1.0,0.016975326981804546,2.5,0.25,15,-0.018529956604878883,0,sl
rb1s,2021-12-30,2022-01-06,val,-1.0,0.01697837334025109,2.5,0.25,15,-0.0056297452945359705,0,sl
rb1s,2021-12-31,2022-01-11,test,1.0,0.018964134220913767,2.5,0.25,15,0.059696125237193254,1,pt
rb1s,2022-01-03,2022-01-12,test,1.0,0.018750780061510753,2.5,0.25,15,0.0595169500461985,1,pt
rb1s,2022-01-04,2022-01-12,test,1.0,0.01651551660698565,2.5,0.25,15,0.050300926302654814,1,pt
rb1s,2022-01-05,2022-01-10,test,1.0,0.015708106716833693,2.5,0.25,15,-0.007285895438071344,0,sl
rb1s,2022-01-06,2022-01-10,test,1.0,0.015111989832786861,2.5,0.25,15,-0.01254176911805538,0,sl
rb1s,2022-01-07,2022-01-10,test,1.0,0.014871262082284857,2.5,0.25,15,-0.010222279685932922,0,sl
rb1s,2022-01-10,2022-01-12,test,1.0,0.015210882443683113,2.5,0.25,15,0.050716356907935856,1,pt
rb1s,2022-01-11,2022-01-19,test,1.0,0.016470859443137226,2.5,0.25,15,0.042249935322976384,1,pt
rb1s,2022-01-12,2022-01-26,test,1.0,0.016455039989791528,2.5,0.25,15,0.05361028227481768,1,pt
rb1s,2022-01-13,2022-01-26,test,1.0,0.016577502710342983,2.5,0.25,15,0.05657122644739898,1,pt
rb1s,2022-01-14,2022-01-18,test,-1.0,0.016199994144960244,2.5,0.25,15,-0.005291442232647103,0,sl
rb1s,2022-01-18,2022-01-19,test,-1.0,0.014406760962442984,2.5,0.25,15,-0.010362693929349742,0,sl
rb1s,2022-01-19,2022-01-21,test,1.0,0.013448394402325257,2.5,0.25,15,-0.005942205416437862,0,sl
rb1s,2022-01-20,2022-01-21,test,1.0,0.012551646522605426,2.5,0.25,15,-0.008041588535999789,0,sl
rb1s,2022-01-21,2022-01-25,test,-1.0,0.012970064970228514,2.5,0.25,15,-0.006580830009441652,0,sl
rb1s,2022-01-24,2022-01-26,test,1.0,0.013749873989480181,2.5,0.25,15,0.05041422130750739,1,pt
rb1s,2022-01-25,2022-01-31,test,1.0,0.014411720063284542,2.5,0.25,15,0.03727767343555222,1,pt
rb1s,2022-01-26,2022-02-03,test,1.0,0.015052198352145075,2.5,0.25,15,0.047360493856072994,1,pt
rb1s,2022-01-27,2022-02-03,test,1.0,0.015099550644239275,2.5,0.25,15,0.04827449313183929,1,pt
rb1s,2022-01-28,2022-02-03,test,1.0,0.01504598421628843,2.5,0.25,15,0.04129398341884816,1,pt
rb1s,2022-01-31,2022-02-03,test,1.0,0.012650006890299824,2.5,0.25,15,0.034567804586034256,1,pt
rb1s,2022-02-01,2022-02-04,test,1.0,0.012534778478384755,2.5,0.25,15,0.04011338828491362,1,pt
rb1s,2022-02-02,2022-02-11,test,1.0,0.012592476731063194,2.5,0.25,15,0.050479478472897465,1,pt
rb1s,2022-02-03,2022-02-08,test,1.0,0.012686919752707422,2.5,0.25,15,-0.006659855462358033,0,sl
rb1s,2022-02-04,2022-02-08,test,1.0,0.012759236529448154,2.5,0.25,15,-0.019936531587724238,0,sl
rb1s,2022-02-07,2022-02-08,test,1.0,0.012607966718341005,2.5,0.25,15,-0.02241835200722797,0,sl
rb1s,2022-02-08,2022-02-09,test,-1.0,0.013787158259154867,2.5,0.25,15,-0.010780542754780909,0,sl
rb1s,2022-02-09,2022-02-11,test,1.0,0.012120989132355712,2.5,0.25,15,0.03210974511158926,1,pt
rb1s,2022-02-10,2022-02-14,test,1.0,0.011966505327240294,2.5,0.25,15,0.04277031600920522,1,pt
rb1s,2022-02-11,2022-02-15,test,1.0,0.012736444176478665,2.5,0.25,15,-0.025377930498651002,0,sl
rb1s,2022-02-14,2022-02-15,test,-1.0,0.012744690304036209,2.5,0.25,15,0.0396848246896615,1,pt
rb1s,2022-02-15,2022-02-17,test,1.0,0.01657717835852934,2.5,0.25,15,-0.007680491133694289,0,sl
rb1s,2022-02-16,2022-02-17,test,1.0,0.016524540446504157,2.5,0.25,15,-0.010645847825017651,0,sl
rb1s,2022-02-17,2022-02-24,test,1.0,0.016855155564319484,2.5,0.25,15,0.04309728142778857,1,pt
rb1s,2022-02-18,2022-02-28,test,1.0,0.016634381091650503,2.5,0.25,15,0.04288915006463956,1,pt
rb1s,2022-02-22,2022-03-01,test,1.0,0.01590676480449005,2.5,0.25,15,0.08212171164976123,1,pt
rb1s,2022-02-23,2022-03-01,test,1.0,0.015279587622439715,2.5,0.25,15,0.07395688520768795,1,pt
rb1s,2022-02-24,2022-02-25,test,1.0,0.014760188175873943,2.5,0.25,15,-0.014537973715434638,0,sl
rb1s,2022-02-25,2022-03-01,test,1.0,0.01533577586063349,2.5,0.25,15,0.07466685279311136,1,pt
rb1s,2022-02-28,2022-03-01,test,1.0,0.015754978960722695,2.5,0.25,15,0.053265132418664374,1,pt
rb1s,2022-03-01,2022-03-02,test,1.0,0.01899275906231979,2.5,0.25,15,0.07109787311965987,1,pt
rb1s,2022-03-02,2022-03-04,test,-1.0,0.023507683820188585,2.5,0.25,15,-0.07124505017426741,0,sl
rb1s,2022-03-03,2022-03-04,test,-1.0,0.023803845984371987,2.5,0.25,15,-0.07904031233124886,0,sl
rb1s,2022-03-04,2022-03-07,test,-1.0,0.02816121857766139,2.5,0.25,15,-0.00792889366120475,0,sl
rb1s,2022-03-07,2022-03-08,test,-1.0,0.02817315321193479,2.5,0.25,15,-0.03093418450800045,0,sl
rb1s,2022-03-08,2022-03-09,test,-1.0,0.028387064868164138,2.5,0.25,15,0.10557758130168238,1,pt
rb1s,2022-03-09,2022-03-21,test,-1.0,0.03918725622990226,2.5,0.25,15,-0.023620134670080173,0,sl
rb1s,2022-03-10,2022-03-11,test,-1.0,0.04081263130622217,2.5,0.25,15,-0.04922862556708951,0,sl
rb1s,2022-03-11,2022-03-21,test,-1.0,0.04187791716912841,2.5,0.25,15,-0.01796443291583749,0,sl
rb1s,2022-03-14,2022-03-17,test,-1.0,0.043194355976568864,2.5,0.25,15,-0.015052542593156915,0,sl
rb1s,2022-03-15,2022-03-21,test,1.0,0.04513038229279734,2.5,0.25,15,0.12457889887293039,1,pt
rb1s,2022-03-16,2022-03-21,test,1.0,0.04408308259350364,2.5,0.25,15,0.12856903658441654,1,pt
rb1s,2022-03-17,2022-03-21,test,-1.0,0.04685207248514364,2.5,0.25,15,-0.04818752638765211,0,sl
rb1s,2022-03-18,2022-03-21,test,-1.0,0.04667748445019696,2.5,0.25,15,-0.041002839987163586,0,sl
rb1s,2022-03-21,2022-03-23,test,-1.0,0.04724663340476529,2.5,0.25,15,-0.019901530746123663,0,sl
rb1s,2022-03-22,2022-03-23,test,-1.0,0.04745853104977524,2.5,0.25,15,-0.032425615936811036,0,sl
rb1s,2022-03-23,2022-04-11,test,-1.0,0.047765659780577306,2.5,0.25,15,0.1217721887209069,1,pt
rb1s,2022-03-24,2022-03-25,test,-1.0,0.04804101895116828,2.5,0.25,15,-0.020006530405461298,0,sl
rb1s,2022-03-25,2022-04-11,test,-1.0,0.04782275816848143,2.5,0.25,15,0.1260658268278353,1,pt
rb1s,2022-03-28,2022-03-30,test,-1.0,0.05107896470403429,2.5,0.25,15,-0.028221012080540397,0,sl
rb1s,2022-03-29,2022-03-30,test,-1.0,0.04988421306867049,2.5,0.25,15,-0.03453269079107679,0,sl
rb1s,2022-03-30,2022-04-14,test,-1.0,0.04799782708130421,2.5,0.25,15,-0.02890701161343401,0,sl
rb1s,2022-03-31,2022-04-06,test,1.0,0.04889725610710994,2.5,0.25,15,-0.03322860159398955,0,sl
rb1s,2022-04-01,2022-04-06,test,1.0,0.04535729239705415,2.5,0.25,15,-0.034025685315117626,0,sl
rb1s,2022-04-04,2022-04-06,test,1.0,0.045473924771817026,2.5,0.25,15,-0.047496951430540335,0,sl
rb1s,2022-04-05,2022-04-06,test,1.0,0.044696253264438435,2.5,0.25,15,-0.03750513434503977,0,sl
rb1s,2022-04-06,2022-04-11,test,1.0,0.038230823225622226,2.5,0.25,15,-0.014148775464776442,0,sl
rb1s,2022-04-07,2022-04-11,test,1.0,0.03711912836998689,2.5,0.25,15,-0.012073162848384666,0,sl
rb1s,2022-04-08,2022-04-11,test,1.0,0.036040247578976815,2.5,0.25,15,-0.041033337026806116,0,sl
rb1s,2022-04-11,2022-04-13,test,1.0,0.035903737881881864,2.5,0.25,15,0.09596750000917686,1,pt
rb1s,2022-04-12,2022-04-27,test,1.0,0.03537606729471989,2.5,0.25,15,0.08922904995796577,1,pt
rb1s,2022-04-13,2022-04-19,test,1.0,0.036432896986185175,2.5,0.25,15,-0.01333819497615385,0,sl
rb1s,2022-04-14,2022-04-27,test,-1.0,0.033134572195165406,2.5,0.25,15,-0.01591369755506644,0,sl
rb1s,2022-04-18,2022-04-27,test,-1.0,0.033129968846733145,2.5,0.25,15,-0.016906124476179007,0,sl
rb1s,2022-04-19,2022-04-20,test,-1.0,0.03313395618822531,2.5,0.25,15,-0.011516906180315756,0,sl
rb1s,2022-04-20,2022-04-21,test,-1.0,0.03315755949510213,2.5,0.25,15,-0.016378470602640416,0,sl
rb1s,2022-04-21,2022-04-27,test,-1.0,0.03253292105063923,2.5,0.25,15,-0.028937452395200403,0,sl
rb1s,2022-04-22,2022-04-27,test,-1.0,0.03243585518434647,2.5,0.25,15,-0.03880097335905863,0,sl
rb1s,2022-04-25,2022-05-02,test,1.0,0.032320409186512175,2.5,0.25,15,0.08989008260516851,1,pt
rb1s,2022-04-26,2022-04-27,test,-1.0,0.02851757788369016,2.5,0.25,15,-0.030957413639956632,0,sl
rb1s,2022-04-27,2022-04-28,test,-1.0,0.029131696769621393,2.5,0.25,15,-0.018280358160187582,0,sl
rb1s,2022-04-28,2022-05-02,test,-1.0,0.028480259076211673,2.5,0.25,15,-0.009839178560509643,0,sl
rb1s,2022-04-29,2022-05-02,test,-1.0,0.02663348987927426,2.5,0.25,15,-0.019666512252070945,0,sl
rb1s,2022-05-02,2022-05-04,test,-1.0,0.026815050159873902,2.5,0.25,15,-0.040511665477256376,0,sl
rb1s,2022-05-03,2022-05-04,test,-1.0,0.026798980573934247,2.5,0.25,15,-0.04315663117284485,0,sl
rb1s,2022-05-04,2022-05-06,test,-1.0,0.027789176310455497,2.5,0.25,15,-0.029214468278906613,0,sl
rb1s,2022-05-05,2022-05-06,test,-1.0,0.025686829741465383,2.5,0.25,15,-0.027414109549211085,0,sl
rb1s,2022-05-06,2022-05-12,test,-1.0,0.0258217253783987,2.5,0.25,15,-0.008699121891611483,0,sl
rb1s,2022-05-09,2022-05-11,test,-1.0,0.027085782157781128,2.5,0.25,15,-0.011971773013878195,0,sl
rb1s,2022-05-10,2022-05-12,test,1.0,0.02589051843063839,2.5,0.25,15,0.0706480306789341,1,pt
rb1s,2022-05-11,2022-05-13,test,1.0,0.025213803911170778,2.5,0.25,15,0.07388413992081366,1,pt
rb1s,2022-05-12,2022-05-13,test,-1.0,0.024372146878381337,2.5,0.25,15,-0.04380620782690814,0,sl
rb1s,2022-05-13,2022-05-16,test,-1.0,0.025285315609155035,2.5,0.25,15,-0.01644853282321801,0,sl
rb1s,2022-05-16,2022-05-18,test,-1.0,0.025251098709195,2.5,0.25,15,0.07514479690114928,1,pt
rb1s,2022-05-17,2022-05-27,test,-1.0,0.023631130508568014,2.5,0.25,15,-0.032059937609402844,0,sl
rb1s,2022-05-18,2022-05-19,test,-1.0,0.02805673893054156,2.5,0.25,15,-0.029860775553439467,0,sl
rb1s,2022-05-19,2022-05-25,test,-1.0,0.02844852170098469,2.5,0.25,15,-0.011045025086327431,0,sl
rb1s,2022-05-20,2022-05-25,test,-1.0,0.02821401395277663,2.5,0.25,15,-0.009648481471343118,0,sl
rb1s,2022-05-23,2022-05-25,test,-1.0,0.027568144940437606,2.5,0.25,15,-0.0122547685787191,0,sl
rb1s,2022-05-24,2022-05-25,test,-1.0,0.027224239539682147,2.5,0.25,15,-0.009648481471343118,0,sl
rb1s,2022-05-25,2022-06-01,test,1.0,0.026686133727175272,2.5,0.25,15,0.09295895615852579,1,pt
rb1s,2022-05-26,2022-06-01,test,1.0,0.02668006992853491,2.5,0.25,15,0.0736209257932563,1,pt
rb1s,2022-05-27,2022-06-01,test,-1.0,0.026946758362348798,2.5,0.25,15,-0.04082415196359834,0,sl
rb1s,2022-05-31,2022-06-01,test,-1.0,0.026860600448174374,2.5,0.25,15,-0.03968132381326561,0,sl
rb1s,2022-06-01,2022-06-02,test,-1.0,0.027638849720693488,2.5,0.25,15,-0.02930052055317489,0,sl
rb1s,2022-06-02,2022-06-03,test,-1.0,0.026958339160063533,2.5,0.25,15,-0.014626929985957826,0,sl
rb1s,2022-06-03,2022-06-15,test,-1.0,0.02693293254713197,2.5,0.25,15,0.08419171291892369,1,pt
rb1s,2022-06-06,2022-06-08,test,-1.0,0.02708773302104664,2.5,0.25,15,-0.006892439255386185,0,sl
rb1s,2022-06-07,2022-06-08,test,-1.0,0.025792671261568634,2.5,0.25,15,-0.01544122968243844,0,sl
rb1s,2022-06-08,2022-06-09,test,-1.0,0.024340748787394628,2.5,0.25,15,-0.012861508057777638,0,sl
si1s,2020-01-03,2020-01-07,train,1.0,0.009325507919593854,0.75,0.25,20,0.013332598405175755,1,pt
si1s,2020-01-06,2020-01-07,train,1.0,0.009262095955616513,0.75,0.25,20,0.011771824796491304,1,pt
si1s,2020-01-07,2020-01-08,train,1.0,0.005997638271809596,0.75,0.25,20,-0.01228728315097194,0,sl
si1s,2020-01-08,2020-01-09,train,1.0,0.007155302372795675,0.75,0.25,20,-0.012715363277844283,0,sl
si1s,2020-01-09,2020-01-10,train,1.0,0.008123681055582985,0.75,0.25,20,0.009422391304628075,1,pt
si1s,2020-01-10,2020-01-13,train,1.0,0.008145546389699257,0.75,0.25,20,-0.0060204363862136345,0,sl
si1s,2020-01-13,2020-01-14,train,1.0,0.008400846016531315,0.75,0.25,20,-0.014114248667733142,0,sl
si1s,2020-01-14,2020-01-15,train,1.0,0.009235468376338025,0.75,0.25,20,0.013865405361341399,1,pt
si1s,2020-01-16,2020-01-17,train,-1.0,0.009576331553211208,0.75,0.25,20,-0.007469758627185019,0,sl
si1s,2020-01-17,2020-01-21,train,-1.0,0.009593240009851754,0.75,0.25,20,0.014662755437523045,1,pt
si1s,2020-01-21,2020-01-24,train,1.0,0.010334344602890238,0.75,0.25,20,0.01712713358361362,1,pt
si1s,2020-01-22,2020-01-24,train,1.0,0.010322313544623827,0.75,0.25,20,0.015986089384531166,1,pt
si1s,2020-01-23,2020-01-24,train,1.0,0.009775092442822602,0.75,0.25,20,0.015929103956224155,1,pt
si1s,2020-01-24,2020-01-27,train,1.0,0.009378404661497154,0.75,0.25,20,-0.0031469104277461746,0,sl
si1s,2020-01-27,2020-01-28,train,-1.0,0.009269113462274877,0.75,0.25,20,0.033119186019810676,1,pt
si1s,2020-01-28,2020-01-30,train,-1.0,0.011971548944791605,0.75,0.25,20,-0.030587697058540142,0,sl
si1s,2020-01-29,2020-01-30,train,-1.0,0.011944968636864029,0.75,0.25,20,-0.028878596529007927,0,sl
si1s,2020-01-30,2020-02-03,train,-1.0,0.013655180028034057,0.75,0.25,20,0.01789684285370019,1,pt
si1s,2020-01-31,2020-02-03,train,-1.0,0.013565317309482215,0.75,0.25,20,0.018987341226170074,1,pt
si1s,2020-02-03,2020-02-06,train,-1.0,0.014131483743931136,0.75,0.25,20,-0.008375777055727784,0,sl
si1s,2020-02-04,2020-02-06,train,-1.0,0.01415412262780197,0.75,0.25,20,-0.01463470083332008,0,sl
si1s,2020-02-05,2020-02-06,train,1.0,0.013837627205462512,0.75,0.25,20,0.012271332097580467,1,pt
si1s,2020-02-06,2020-02-07,train,1.0,0.013977093377943953,0.75,0.25,20,-0.007071500876424386,0,sl
si1s,2020-02-07,2020-02-11,train,1.0,0.013779958099839132,0.75,0.25,20,-0.005369658083772322,0,sl
si1s,2020-02-11,2020-02-12,train,1.0,0.01378043241776325,0.75,0.25,20,-0.005682786637193349,0,sl
si1s,2020-02-12,2020-02-13,train,-1.0,0.013482915884986135,0.75,0.25,20,-0.006972624098919633,0,sl
si1s,2020-02-13,2020-02-18,train,1.0,0.013180612017789566,0.75,0.25,20,0.03013791894262119,1,pt
si1s,2020-02-14,2020-02-18,train,1.0,0.013279590336054994,0.75,0.25,20,0.02345776531376731,1,pt
si1s,2020-02-19,2020-02-21,train,-1.0,0.013880058112601944,0.75,0.25,20,-0.01196002289127418,0,sl
si1s,2020-02-20,2020-02-21,train,-1.0,0.01388160742885644,0.75,0.25,20,-0.011518094973952397,0,sl
si1s,2020-02-21,2020-02-24,train,-1.0,0.014058107558143705,0.75,0.25,20,-0.018672424087266215,0,sl
si1s,2020-02-24,2020-02-25,train,-1.0,0.014210300380928487,0.75,0.25,20,0.036497891399924876,1,pt
si1s,2020-02-25,2020-02-26,train,-1.0,0.01668862276474783,0.75,0.25,20,0.019378147150208247,1,pt
si1s,2020-02-26,2020-02-28,train,-1.0,0.015424015002645352,0.75,0.25,20,0.08133303493858979,1,pt
si1s,2020-02-27,2020-02-28,train,-1.0,0.015621056744211182,0.75,0.25,20,0.0720608957263652,1,pt
si1s,2020-02-28,2020-03-02,train,1.0,0.021746973065681723,0.75,0.25,20,0.017135565315580914,1,pt
si1s,2020-03-02,2020-03-03,train,1.0,0.022253533565678833,0.75,0.25,20,0.02682358515793104,1,pt
si1s,2020-03-03,2020-03-09,train,1.0,0.022933542196615496,0.75,0.25,20,-0.0077961367876236976,0,sl
si1s,2020-03-04,2020-03-09,train,1.0,0.022932586963211793,0.75,0.25,20,-0.011133015899544518,0,sl
si1s,2020-03-05,2020-03-06,train,1.0,0.02302258488304083,0.75,0.25,20,-0.007474272164028406,0,sl
si1s,2020-03-06,2020-03-09,train,1.0,0.022857218842300586,0.75,0.25,20,-0.012106817743348541,0,sl
si1s,2020-03-09,2020-03-10,train,1.0,0.022947269439434946,0.75,0.25,20,-0.005805090474907959,0,sl
si1s,2020-03-10,2020-03-11,train,1.0,0.0228953009520658,0.75,0.25,20,-0.010557356119216377,0,sl
si1s,2020-03-11,2020-03-12,train,1.0,0.022895052553523323,0.75,0.25,20,-0.04595851212664148,0,sl
si1s,2020-03-12,2020-03-13,train,1.0,0.02496220539316863,0.75,0.25,20,-0.09403311596851249,0,sl
si1s,2020-03-13,2020-03-16,train,1.0,0.032440423534087263,0.75,0.25,20,-0.1161379307745316,0,sl
si1s,2020-03-16,2020-03-17,train,1.0,0.040884741608969204,0.75,0.25,20,-0.025046816283621265,0,sl
si1s,2020-03-17,2020-03-18,train,1.0,0.039834597812874885,0.75,0.25,20,-0.057863144838245284,0,sl
si1s,2020-03-18,2020-03-19,train,1.0,0.040265087193239665,0.75,0.25,20,0.03075093338113244,1,pt
si1s,2020-03-19,2020-03-23,train,1.0,0.04168103153563711,0.75,0.25,20,0.09287951325194954,1,pt
si1s,2020-03-20,2020-03-23,train,1.0,0.04209544763085839,0.75,0.25,20,0.07073072412258496,1,pt
si1s,2020-03-23,2020-03-24,train,1.0,0.04582738406273789,0.75,0.25,20,0.07510745692707221,1,pt
si1s,2020-03-24,2020-03-25,train,1.0,0.049779962739028114,0.75,0.25,20,0.043206846850016856,1,pt
si1s,2020-03-26,2020-03-30,train,1.0,0.05122020699949495,0.75,0.25,20,-0.03706732029764692,0,sl
si1s,2020-03-27,2020-03-30,train,1.0,0.04886500905786393,0.75,0.25,20,-0.027659281504493483,0,sl
si1s,2020-03-30,2020-04-02,train,-1.0,0.04877713966239508,0.75,0.25,20,-0.03693744665086651,0,sl
si1s,2020-03-31,2020-04-02,train,-1.0,0.04815386072554416,0.75,0.25,20,-0.03517942981919875,0,sl
si1s,2020-04-01,2020-04-02,train,-1.0,0.04805720378043865,0.75,0.25,20,-0.04791189899124548,0,sl
si1s,2020-04-02,2020-04-06,train,-1.0,0.049592252948497714,0.75,0.25,20,-0.03514398872382962,0,sl
si1s,2020-04-03,2020-04-06,train,-1.0,0.04959441416540495,0.75,0.25,20,-0.04657099622905325,0,sl
si1s,2020-04-06,2020-04-07,train,-1.0,0.05104097321696622,0.75,0.25,20,-0.02050233899417364,0,sl
si1s,2020-04-07,2020-04-09,train,-1.0,0.05137490427326817,0.75,0.25,20,-0.037015504142143385,0,sl
si1s,2020-04-08,2020-04-09,train,-1.0,0.05144627495417682,0.75,0.25,20,-0.055771127070654236,0,sl
si1s,2020-04-09,2020-04-17,train,-1.0,0.052063963013329606,0.75,0.25,20,0.04721858726141459,1,pt
si1s,2020-04-13,2020-04-14,train,-1.0,0.047339595459821325,0.75,0.25,20,-0.03816695683729843,0,sl
si1s,2020-04-14,2020-04-15,train,-1.0,0.03723017686601326,0.75,0.25,20,0.03874767464488227,1,pt
si1s,2020-04-15,2020-04-21,train,-1.0,0.03809225874033205,0.75,0.25,20,0.04056755913677601,1,pt
si1s,2020-04-16,2020-04-21,train,-1.0,0.0343351703943615,0.75,0.25,20,0.04775316867570312,1,pt
si1s,2020-04-17,2020-04-20,train,-1.0,0.03498315500620033,0.75,0.25,20,-0.020856489413126234,0,sl
si1s,2020-04-20,2020-04-21,train,-1.0,0.03498541529969372,0.75,0.25,20,0.047265275065782264,1,pt
si1s,2020-04-22,2020-04-27,train,1.0,0.031644694513363145,0.75,0.25,20,-0.01139709684448531,0,sl
si1s,2020-04-23,2020-04-27,train,1.0,0.03030852424857211,0.75,0.25,20,-0.012813342812961537,0,sl
si1s,2020-04-24,2020-04-30,train,-1.0,0.030164288586841788,0.75,0.25,20,0.030560050912159964,1,pt
si1s,2020-04-29,2020-04-30,train,-1.0,0.029293659389138336,0.75,0.25,20,0.022331048331760583,1,pt
si1s,2020-04-30,2020-05-04,train,1.0,0.029672535670779626,0.75,0.25,20,-0.011821279689391173,0,sl
si1s,2020-05-01,2020-05-04,train,1.0,0.027815956145159672,0.75,0.25,20,-0.009505959089852412,0,sl
si1s,2020-05-04,2020-05-05,train,1.0,0.02778713472953469,0.75,0.25,20,0.02122195326345766,1,pt
si1s,2020-05-05,2020-05-07,train,1.0,0.02618840579400174,0.75,0.25,20,0.03176704104818051,1,pt
si1s,2020-05-06,2020-05-07,train,1.0,0.025732866318964702,0.75,0.25,20,0.038295038090829125,1,pt
si1s,2020-05-07,2020-05-08,train,-1.0,0.02690473792255427,0.75,0.25,20,-0.012059012953085535,0,sl
si1s,2020-05-08,2020-05-11,train,1.0,0.023971411861645895,0.75,0.25,20,-0.006211181578816838,0,sl
si1s,2020-05-11,2020-05-14,train,1.0,0.022862762016182255,0.75,0.25,20,0.03035714403812384,1,pt
si1s,2020-05-12,2020-05-14,train,1.0,0.0210998163009474,0.75,0.25,20,0.028455026910929826,1,pt
si1s,2020-05-13,2020-05-14,train,1.0,0.019161755271768253,0.75,0.25,20,0.030948886999242697,1,pt
si1s,2020-05-14,2020-05-15,train,1.0,0.020294127165440035,0.75,0.25,20,0.05657340837334668,1,pt
si1s,2020-05-15,2020-05-18,train,1.0,0.022884291436795556,0.75,0.25,20,0.023315758998002867,1,pt
si1s,2020-05-18,2020-05-19,train,1.0,0.022977555695701576,0.75,0.25,20,0.024788184676262093,1,pt
si1s,2020-05-19,2020-05-21,train,1.0,0.019586825656279682,0.75,0.25,20,-0.02999832445631989,0,sl
si1s,2020-05-20,2020-05-21,train,1.0,0.018907598038708097,0.75,0.25,20,-0.03699184667628608,0,sl
si1s,2020-05-21,2020-05-22,train,1.0,0.021425438930298538,0.75,0.25,20,0.018947247949355317,1,pt
si1s,2020-05-22,2020-05-28,train,-1.0,0.021434227182230665,0.75,0.25,20,-0.01548635044634361,0,sl
si1s,2020-05-26,2020-05-27,train,-1.0,0.021395882665300167,0.75,0.25,20,-0.009207161010969855,0,sl
si1s,2020-05-27,2020-05-28,train,-1.0,0.021323198707471066,0.75,0.25,20,-0.01182632335999445,0,sl
